position_id,status,code,name,sector33,entry_date,entry_price,quantity,cost_basis,current_price,market_value,highest_close,stop_price,target_price,trailing_stop_pct,holding_days,sector_research_priority,sector_leader_score,sector_rotation,unrealized_pnl,unrealized_return
2026-08-07-5108,OPEN,5108,ブリヂストン,ゴム製品,2026-08-07,4199.0,200,839800.0,4199.0,839800.0,4199.0,3905.07,4786.86,0.1,0,優先,81.7,加速,0.0,0.0
2026-08-07-5192,OPEN,5192,三ツ星ベルト,ゴム製品,2026-08-07,4325.0,200,865000.0,4325.0,865000.0,4325.0,4022.25,4930.5,0.1,0,優先,78.7,加速,0.0,0.0
2026-08-07-8088,OPEN,8088,岩谷産業,卸売業,2026-08-07,2227.0,400,890800.0,2227.0,890800.0,2227.0,2071.11,2538.78,0.1,0,優先,73.8,底上げ,0.0,0.0
2026-08-07-9888,OPEN,9888,ＵＥＸ,卸売業,2026-08-07,1124.0,900,1011600.0,1124.0,1011600.0,1124.0,1045.32,1281.36,0.1,0,優先,73.0,底上げ,0.0,0.0
2026-08-07-8075,OPEN,8075,神鋼商事,卸売業,2026-08-07,3005.0,100,300500.0,3005.0,300500.0,3005.0,2794.65,3425.7,0.1,0,優先,72.9,底上げ,0.0,0.0
2026-08-07-6448,OPEN,6448,ブラザー工業,電気機器,2026-08-07,4561.0,200,912200.0,4561.0,912200.0,4561.0,4241.73,5199.54,0.1,0,優先,72.5,低迷,0.0,0.0
2026-08-07-7832,OPEN,7832,バンダイナムコホールディングス,その他製品,2026-08-07,5398.0,200,1079600.0,5398.0,1079600.0,5398.0,5020.14,6153.72,0.1,0,優先,72.2,底上げ,0.0,0.0
2026-08-07-5195,OPEN,5195,バンドー化学,ゴム製品,2026-08-07,2477.0,200,495400.0,2477.0,495400.0,2477.0,2303.61,2823.78,0.1,0,最優先,87.3,加速,0.0,0.0
