position_id,status,code,name,sector33,entry_date,entry_price,quantity,cost_basis,current_price,market_value,highest_close,stop_price,target_price,trailing_stop_pct,holding_days,sector_research_priority,sector_leader_score,sector_rotation,unrealized_pnl,unrealized_return
2026-07-13-8008,OPEN,8008,ヨンドシーホールディングス,小売業,2026-07-13,2109.0,500,1054500.0,2177.0,1088500.0,2177.0,1961.37,2404.26,0.1,1,優先,76.1,履歴開始,34000.0,0.032242769084874334
2026-07-13-7453,OPEN,7453,良品計画,小売業,2026-07-13,4233.0,200,846600.0,4310.0,862000.0,4310.0,3936.69,4825.62,0.1,1,優先,75.4,履歴開始,15400.0,0.018190408693598004
2026-07-13-6194,OPEN,6194,アトラエ,サービス業,2026-07-13,816.0,1400,1142400.0,832.0,1164800.0,832.0,758.88,930.24,0.1,1,優先,73.1,履歴開始,22400.0,0.019607843137254832
2026-07-14-7085,OPEN,7085,カーブスホールディングス,サービス業,2026-07-14,986.0,1200,1183200.0,986.0,1183200.0,986.0,916.98,1124.04,0.1,0,優先,75.0,改善,0.0,0.0
2026-07-14-8200,OPEN,8200,リンガーハット,小売業,2026-07-14,2388.0,200,477600.0,2388.0,477600.0,2388.0,2220.84,2722.32,0.1,0,優先,74.2,改善,0.0,0.0
2026-07-14-4175,OPEN,4175,ｃｏｌｙ,情報・通信業,2026-07-14,2842.0,400,1136800.0,2842.0,1136800.0,2842.0,2643.06,3239.88,0.1,0,優先,72.9,改善,0.0,0.0
